condition,seed,phase_index,phase_name,coupling,n_transitions,mean_influence,mean_true_information,mean_blind_nll,median_blind_nll,mean_aware_nll,median_aware_nll,mean_loss_advantage,median_loss_advantage,mean_dummy_advantage,mean_shuffled_advantage,mean_wrong_lag_advantage,mean_dummy_influence,mean_shuffled_influence,mean_wrong_lag_influence,mean_blind_squared_error,mean_aware_squared_error,evidence_clipped_fraction,variance_floor_fraction,sensory_variance,action_variance,action_energy,mean_action_energy,probe_action_energy,nonprobe_action_energy,mean_vigor,mean_homeostatic_squared_error,probe_fraction,action_outcome_correlation,partial_action_outcome_correlation
behavior_yoked,754016,0,connected_initial,connected,750,0.33471993941643563,nan,0.17898348735192954,-0.13827248879617515,-0.16619060948629574,-0.40757846635225936,0.3451740968382253,0.27000764300471725,-0.004102627744440752,-0.008843624050889377,-0.00441325801383561,-0.002059369597081939,-0.0063132850750351735,-0.004203254949508359,0.08133153502363735,0.041584647379269285,0.006666666666666667,0.0,0.06711044299224264,0.04551890308569102,50.07669964769526,0.06676893286359367,22.0,28.07669964769526,0.998910811506679,0.1531460935058566,0.029333333333333333,0.3160947818657806,0.6261911911949002
behavior_yoked,754016,1,yoked,yoked,750,-0.004119464904367075,nan,1.4956196455055986,1.1925902514592939,1.5017146715180674,1.1956829740186947,-0.0060950260124686285,-0.0004948318554368614,-0.00047271306942484276,0.002761938698888651,-7.020428731978552e-05,-0.0006203965425131397,0.003595441823298839,-0.0005209310059033764,1.1583794242587373,1.1717172164159453,0.0,0.0,3.0600805335100714,0.04406755684379899,35.679929179985756,0.04757323890664768,22.0,13.679929179985754,0.13757927257915661,3.8200314353745406,0.029333333333333333,-0.43125942504452386,-0.008455964835141572
behavior_yoked,754016,2,connected_restored,connected,750,0.30058672985402024,nan,0.1348442459013083,-0.15939703594398263,-0.15760665312791025,-0.4139623874282134,0.29245089902921856,0.23435853649401805,-0.024176649372503703,-0.020580871892345788,-0.016034076100357616,-0.02376247021418053,-0.02124200716746971,-0.01708137059814077,0.07527213933448326,0.042416352782129324,0.005333333333333333,0.0,0.07384530344649849,0.0463761357984049,50.29677654352268,0.06706236872469691,21.0,29.296776543522682,0.997311455135943,0.1598608278508616,0.028,0.27194449028322765,0.630486102407475
behavior_yoked,754017,0,connected_initial,connected,750,0.3075241438200361,nan,0.11050885042268789,-0.215574378827574,-0.17855898760805425,-0.44602213876828467,0.2890678380307421,0.2239683225167796,-0.00560965326832266,-0.0074179859996132864,0.0019014782562112023,-0.00531773753884949,-0.005036256838333698,0.0012946479393790738,0.07151422759271041,0.04068452740452901,0.004,0.0,0.0700133969858625,0.047149237312410074,52.16236817263635,0.0695498242301818,23.0,29.162368172636356,0.9985200057505714,0.16166990018687233,0.030666666666666665,0.280583208776892,0.635586946713659
behavior_yoked,754017,1,yoked,yoked,750,0.0001835089307588671,nan,1.4487536170522528,1.1767584124113495,1.4477758386877084,1.1723441358090447,0.0009777783645440294,-1.991903424114483e-05,-0.003998525546622041,-0.0009313157586250552,0.0003708865945744336,-0.0034214171412687766,-0.0006407015757987907,0.0002604536311949266,1.0540725468092214,1.051731197616421,0.0,0.0,2.909565629387145,0.048439350399044005,38.47478542914374,0.05129971390552499,24.0,14.47478542914374,0.15267248259052368,3.4512357121124944,0.032,-0.42507778142555575,0.06454396630935774
behavior_yoked,754017,2,connected_restored,connected,750,0.27093653458971,nan,0.08710599894408146,-0.19659277492008456,-0.15909149915823353,-0.4266523875427363,0.246197498102315,0.19040531797745164,-0.012149544491322346,-0.013880599886223739,-0.0037373030345537054,-0.01122027419957911,-0.013970347810071457,-0.003417130665699503,0.06815793794177262,0.042121703475294085,0.0026666666666666666,0.0,0.07416088573342913,0.04447364796583217,48.9599519723741,0.06527993596316546,19.0,29.9599519723741,0.9934621042635666,0.16469520640776264,0.025333333333333333,0.183945582454712,0.6102883116590703
behavior_yoked,754018,0,connected_initial,connected,750,0.3342267193361503,nan,0.18105064638864618,-0.13461358049707636,-0.1537555440145871,-0.4010967619265543,0.33480619040323334,0.24868547360286364,-0.003291197143830565,-0.007716351413424095,-0.014368866631245245,-0.0016453035608116862,-0.006902071020022768,-0.01473383628304376,0.0819603580042612,0.04269273450175275,0.008,0.0,0.0811611543194177,0.05220750846780463,53.267390752652304,0.07102318767020308,23.0,30.267390752652307,0.9967426147441949,0.16718018085675754,0.030666666666666665,0.32179046144209583,0.6726676154281441
behavior_yoked,754018,1,yoked,yoked,750,-0.009342967878919887,nan,1.4330451078958784,1.161037368767932,1.4392364924853918,1.1699985660273624,-0.006191384589513644,-0.005824131242352926,0.0003474610105220961,0.00011617257339600299,-4.1021471553038e-05,7.405183076306414e-05,-4.858350106260604e-06,6.73928350989901e-05,1.0214663492313332,1.0343158872577436,0.0,0.0,3.0559129978444903,0.0514332401908499,43.27091292556323,0.05769455056741764,31.0,12.270912925563227,0.1227645362141796,4.168581143120072,0.04133333333333333,-0.3194030539659274,0.015188548868690145
behavior_yoked,754018,2,connected_restored,connected,750,0.275013175500766,nan,0.13781283962500057,-0.20235605682192945,-0.13174621351037907,-0.41168464919212866,0.2695590531353796,0.20236134219358218,-0.024038165630809728,-0.017865884597097,-0.007712344545658681,-0.021852834347027714,-0.016560430388709874,-0.0069823469718085845,0.07598179472999897,0.04478228253767074,0.004,0.0,0.07251683494410896,0.04436327098041251,49.93200280645672,0.0665760037419423,22.0,27.932002806456726,0.9932980753529304,0.1558427073687606,0.029333333333333333,0.2550126243378628,0.6142012417823961
behavior_yoked,754019,0,connected_initial,connected,750,0.3217693492882851,nan,0.15122140953261487,-0.1673377731765315,-0.17174456281218478,-0.43261643094398905,0.3229659723447996,0.24109152954939517,-0.010798441371608609,-0.008481910898620895,-0.013535913803139439,-0.00940201335313196,-0.007205672733781249,-0.014149963259542458,0.07905734542147924,0.0417417015729942,0.008,0.0,0.06868619303479902,0.04492570848597898,50.47882765881194,0.06730510354508258,23.0,27.47882765881194,0.9985225009947838,0.153318136047733,0.030666666666666665,0.32368791466656915,0.638809260276528
